weight,head,Gender,Marital,schooling,Last_certificate,Population_sector,Age_group,Employed,Hourly_wage,branch,Monthly_hours
330,0,Female,Married,13,Matriculation,Non-orthodox Jews,55-59,0,NA,NA,NA
192,1,Female,Divorced,25,MA+,Non-orthodox Jews,65+,0,NA,NA,NA
153,0,Male,Married,17,BA,Non-orthodox Jews,35-44,0,NA,F,NA
153,1,Female,Married,17,Post-secondary not academic,Non-orthodox Jews,35-44,1,61.37813568,B,194.8499929
165,1,Female,Single,15,BA,Non-orthodox Jews,65+,0,NA,NA,NA
652,1,Male,Single,18,BA,Non-orthodox Jews,30-34,1,45.08935165,X,207.8399838
132,1,Male,Married,14,Up to secondary,Ultra-orthodox,55-59,1,58.04611588,P,207.8399994
132,0,Female,Married,20,Post-secondary not academic,Ultra-orthodox,45-54,0,NA,NA,NA
132,0,Male,Single,13,Up to secondary,Ultra-orthodox,18-24,0,NA,NA,NA
377,1,Male,Married,39,Post-secondary not academic,Ultra-orthodox,35-44,0,NA,M,NA
377,0,Female,Single,12,Up to secondary,Ultra-orthodox,15-17,1,17.04282379,P,36.00000179
377,0,Male,Single,10,Up to secondary,Ultra-orthodox,15-17,0,NA,NA,NA
377,0,Female,Married,17,BA,Ultra-orthodox,35-44,1,94.72738647,O,129.8999937
158,0,Female,Divorced,12,Up to secondary,Non-orthodox Jews,55-59,1,77.20185089,K,181.8600141
158,1,Female,Single,12,Matriculation,Non-orthodox Jews,18-24,1,33.99038315,M,194.8500062
201,0,Female,Married,16,BA,Non-orthodox Jews,25-29,1,53.288517,O,138.5599967
201,1,Male,Married,17,BA,Non-orthodox Jews,25-29,1,53.71027374,B,171.1600061
227,0,Female,Married,12,Up to secondary,Non-orthodox Jews,45-54,1,30.28189468,G,173.200002
227,1,Male,Single,12,Up to secondary,Non-orthodox Jews,18-24,1,21.92907143,J,207.8400034
227,0,Male,Married,12,Up to secondary,Non-orthodox Jews,60-64,1,43.54404068,X,86.60000322
366,1,Male,Divorced,13,Post-secondary not academic,Non-orthodox Jews,45-54,1,68.06504822,G,216.500001
370,0,Female,Married,16,BA,Non-orthodox Jews,30-34,1,73.25589752,O,173.1999925
370,1,Male,Married,28,MA+,Non-orthodox Jews,30-34,1,71.42362213,P,173.2000128
249,0,Male,Married,27,Up to secondary,Ultra-orthodox,30-34,0,NA,NA,NA
249,1,Female,Married,14,Post-secondary not academic,Ultra-orthodox,25-29,1,89.36977386,O,155.6000077
256,0,Male,Married,21,Up to secondary,Ultra-orthodox,25-29,0,NA,NA,NA
256,1,Female,Married,15,BA,Ultra-orthodox,25-29,1,27.42704391,P,108.2500013
359,1,Female,Married,20,MA+,Ultra-orthodox,60-64,1,74.9921875,P,138.5600063
359,0,Male,Married,18,MA+,Ultra-orthodox,60-64,0,NA,NA,NA
359,0,Female,Single,17,MA+,Ultra-orthodox,30-34,1,57.13579941,P,129.9000015
359,0,Male,Single,22,Post-secondary not academic,Ultra-orthodox,25-29,0,NA,NA,NA
213,0,Female,Single,13,Up to secondary,Ultra-orthodox,18-24,1,15.15850449,B,4.32000012
213,0,Male,Married,37,Matriculation,Ultra-orthodox,35-44,0,NA,NA,NA
213,1,Female,Married,16,BA,Ultra-orthodox,35-44,1,252.9683075,P,52.01999911
242,0,Female,Married,9,Up to secondary,Non-orthodox Jews,55-59,0,NA,NA,NA
242,1,Male,Married,12,Up to secondary,Non-orthodox Jews,60-64,1,26.79573631,P,155.8800022
373,1,Male,Married,10,Post-secondary not academic,Non-orthodox Jews,35-44,1,30.70910072,H,311.7600285
373,0,Female,Married,17,BA,Non-orthodox Jews,35-44,1,29.50245476,Q,86.60000054
398,0,Female,Single,7,Up to secondary,Ultra-orthodox,15-17,0,NA,NA,NA
398,1,Female,Married,16,MA+,Ultra-orthodox,25-29,1,41.83391953,M,194.8500149
398,0,Male,Single,15,Up to secondary,Ultra-orthodox,18-24,0,NA,NA,NA
398,0,Male,Married,32,Up to secondary,Ultra-orthodox,45-54,1,50.28446579,P,108.2500007
398,0,Female,Single,13,Matriculation,Ultra-orthodox,18-24,0,NA,NA,NA
398,0,Male,Single,14,Up to secondary,Ultra-orthodox,18-24,0,NA,NA,NA
398,0,Male,Married,16,Up to secondary,Ultra-orthodox,18-24,0,NA,NA,NA
398,0,Male,Married,18,Up to secondary,Ultra-orthodox,18-24,0,NA,NA,NA
398,0,Female,Married,16,Post-secondary not academic,Ultra-orthodox,18-24,1,33.12434006,P,129.8999936
398,0,Female,Married,14,Post-secondary not academic,Ultra-orthodox,35-44,1,74.24311829,Q,186.1899997
362,0,Male,Married,53,Up to secondary,Ultra-orthodox,55-59,0,NA,NA,NA
362,1,Female,Married,14,Post-secondary not academic,Ultra-orthodox,55-59,0,NA,Q,NA
362,0,Female,Single,14,Post-secondary not academic,Ultra-orthodox,18-24,0,NA,NA,NA
362,0,Female,Single,10,Up to secondary,Ultra-orthodox,15-17,0,NA,NA,NA
362,0,Female,Single,14,Post-secondary not academic,Ultra-orthodox,18-24,1,19.57970047,M,129.1500222
362,0,Male,Single,12,Post-secondary not academic,Ultra-orthodox,18-24,1,5.176889896,O,173.199988
362,0,Male,Single,11,Up to secondary,Ultra-orthodox,15-17,0,NA,NA,NA
248,0,Male,Married,33,Matriculation,Ultra-orthodox,35-44,0,NA,NA,NA
248,1,Female,Married,14,Post-secondary not academic,Ultra-orthodox,35-44,0,NA,Q,NA
75,0,Male,Married,12,Up to secondary,Non-orthodox Jews,60-64,1,110.494606,H,129.8999885
75,1,Female,Married,12,Up to secondary,Non-orthodox Jews,55-59,1,46.33607101,G,173.1999941
339,0,Male,Married,20,Up to secondary,Non-orthodox Jews,65+,0,NA,NA,NA
339,1,Female,Married,14,Post-secondary not academic,Non-orthodox Jews,65+,0,NA,G,NA
220,0,Male,Married,27,Up to secondary,Ultra-orthodox,30-34,0,NA,NA,NA
220,1,Female,Married,12,Up to secondary,Ultra-orthodox,25-29,1,61.48689651,P,50.39999787
288,0,Male,Single,11,Up to secondary,Ultra-orthodox,15-17,0,NA,NA,NA
288,0,Male,Married,34,Up to secondary,Ultra-orthodox,35-44,0,NA,NA,NA
288,0,Male,Single,12,Up to secondary,Ultra-orthodox,15-17,0,NA,NA,NA
288,1,Female,Married,14,Post-secondary not academic,Ultra-orthodox,35-44,1,45.71484375,P,108.25
522,1,Male,Married,17,Up to secondary,Ultra-orthodox,60-64,1,29.72349167,P,173.1999879
522,0,Male,Single,14,Up to secondary,Ultra-orthodox,18-24,0,NA,NA,NA
522,0,Male,Single,17,Up to secondary,Ultra-orthodox,18-24,0,NA,NA,NA
522,0,Male,Single,16,Up to secondary,Ultra-orthodox,18-24,0,NA,NA,NA
522,0,Male,Single,17,Up to secondary,Ultra-orthodox,25-29,1,26.81959724,P,112.5800123
522,0,Female,Married,12,Up to secondary,Ultra-orthodox,60-64,1,13.0049839,Q,82.27000143
277,0,Male,Married,54,Up to secondary,Ultra-orthodox,60-64,0,NA,NA,NA
277,1,Female,Married,14,BA,Ultra-orthodox,55-59,1,80.68192291,P,129.900003
186,0,Male,Married,40,Up to secondary,Ultra-orthodox,45-54,1,38.17944336,S,10.0799999
186,0,Female,Single,11,Up to secondary,Ultra-orthodox,15-17,0,NA,NA,NA
186,1,Female,Married,14,Post-secondary not academic,Ultra-orthodox,45-54,1,32.61440277,J,173.2000117
263,0,Male,Single,10,Up to secondary,Non-orthodox Jews,15-17,0,NA,NA,NA
263,0,Female,Married,16,Post-secondary not academic,Non-orthodox Jews,35-44,1,27.03838539,Q,40.79999601
263,1,Male,Married,18,Up to secondary,Non-orthodox Jews,35-44,1,62.66036987,H,77.8500011
263,0,Male,Single,9,Up to secondary,Non-orthodox Jews,15-17,0,NA,NA,NA
206,0,Male,Married,20,Matriculation,Non-orthodox Jews,65+,0,NA,NA,NA
206,1,Female,Married,12,Post-secondary not academic,Non-orthodox Jews,65+,0,NA,NA,NA
246,1,Female,Widowed,7,Up to secondary,Non-orthodox Jews,65+,0,NA,NA,NA
343,1,Male,Married,12,Matriculation,Non-orthodox Jews,45-54,1,106.2328796,K,207.8399973
343,0,Male,Single,13,Post-secondary not academic,Non-orthodox Jews,25-29,1,32.53248215,R,8.640001313
343,0,Female,Married,14,Post-secondary not academic,Non-orthodox Jews,45-54,1,56.47463226,K,173.1999817
343,0,Female,Single,13,Matriculation,Non-orthodox Jews,18-24,1,65.84539032,R,4.329999455
343,0,Male,Single,11,Matriculation,Non-orthodox Jews,25-29,1,17.97673798,F,18.54999751
145,1,Female,Married,14,Post-secondary not academic,Ultra-orthodox,25-29,1,49.3646431,M,155.8800174
145,0,Male,Married,24,Up to secondary,Ultra-orthodox,30-34,0,NA,NA,NA
153,0,Female,Married,12,Up to secondary,Non-orthodox Jews,55-59,1,32.89942551,O,173.1999902
153,1,Male,Married,15,BA,Non-orthodox Jews,60-64,1,20.88787651,N,173.2000029
153,0,Female,Single,11,Matriculation,Non-orthodox Jews,18-24,0,NA,NA,NA
144,1,Female,Married,17,Post-secondary not academic,Ultra-orthodox,25-29,1,33.84428024,P,23.0399982
144,0,Male,Married,21,Up to secondary,Ultra-orthodox,25-29,0,NA,NA,NA
219,0,Male,Married,15,MA+,Non-orthodox Jews,65+,0,NA,M,NA
219,1,Female,Married,17,MA+,Non-orthodox Jews,60-64,0,NA,M,NA
130,0,Female,Single,12,Up to secondary,Non-orthodox Jews,18-24,0,NA,NA,NA
130,1,Female,Married,13,Post-secondary not academic,Non-orthodox Jews,35-44,0,NA,G,NA
130,0,Female,Single,10,Up to secondary,Non-orthodox Jews,15-17,0,NA,NA,NA
130,0,Male,Married,12,Up to secondary,Non-orthodox Jews,35-44,1,41.34531403,G,173.2000097
130,0,Female,Single,13,Matriculation,Non-orthodox Jews,18-24,0,NA,NA,NA
130,0,Female,Single,12,Up to secondary,Non-orthodox Jews,15-17,0,NA,NA,NA
92,0,Male,Married,11,Post-secondary not academic,Non-orthodox Jews,55-59,1,65.88158417,F,194.8499656
92,1,Male,Single,14,Post-secondary not academic,Non-orthodox Jews,18-24,1,5.923369884,O,207.8399936
92,0,Female,Single,16,Matriculation,Non-orthodox Jews,18-24,1,23.73225784,G,12.9900006
92,0,Female,Single,11,Up to secondary,Non-orthodox Jews,15-17,0,NA,NA,NA
92,0,Female,Married,12,Up to secondary,Non-orthodox Jews,45-54,1,62.73828125,O,207.8399851
213,0,Male,Married,17,Up to secondary,Ultra-orthodox,18-24,0,NA,NA,NA
213,1,Female,Married,14,Post-secondary not academic,Ultra-orthodox,18-24,1,37.10298157,B,129.8999984
165,1,Female,Separated,12,Post-secondary not academic,Non-orthodox Jews,35-44,1,16.3682785,Q,86.60000012
459,1,Male,Separated,17,MA+,Non-orthodox Jews,65+,0,NA,NA,NA
490,0,Female,Married,16,BA,Non-orthodox Jews,45-54,1,63.44113541,Q,194.8499791
490,1,Male,Married,13,Post-secondary not academic,Non-orthodox Jews,45-54,1,41.44835281,B,242.480021
305,0,Female,Married,12,Matriculation,Non-orthodox Jews,30-34,1,33.34371185,G,181.8600077
305,1,Male,Married,12,Up to secondary,Non-orthodox Jews,35-44,1,45.73196411,X,242.4799843
412,0,Female,Divorced,15,BA,Non-orthodox Jews,55-59,1,40.89290237,O,194.8499977
412,1,Female,Single,12,Matriculation,Non-orthodox Jews,18-24,1,7.188508987,O,207.8399808
559,1,Male,Married,20,MA+,Non-orthodox Jews,55-59,1,140.9416809,M,216.5000077
559,0,Female,Married,22,MA+,Non-orthodox Jews,55-59,1,102.6071167,P,129.8999961
399,0,Female,Single,12,Matriculation,Non-orthodox Jews,18-24,1,24.73564339,J,207.8400012
399,1,Male,Married,5,Up to secondary,Non-orthodox Jews,55-59,0,NA,G,NA
399,0,Male,Single,12,Up to secondary,Non-orthodox Jews,18-24,0,NA,NA,NA
399,0,Male,Single,12,Matriculation,Non-orthodox Jews,18-24,1,4.934525967,O,207.8400085
399,0,Female,Married,5,Up to secondary,Non-orthodox Jews,55-59,0,NA,NA,NA
399,0,Male,Single,12,Matriculation,Non-orthodox Jews,25-29,1,71.22003937,G,86.59999808
184,1,Female,Married,12,Matriculation,Non-orthodox Jews,60-64,1,42.23721695,P,194.8500036
184,0,Male,Married,15,BA,Non-orthodox Jews,65+,0,NA,NA,NA
184,0,Male,Single,12,Matriculation,Non-orthodox Jews,18-24,0,NA,NA,NA
203,1,Female,Separated,19,BA,Non-orthodox Jews,65+,0,NA,M,NA
397,0,Male,Widowed,8,Up to secondary,Non-orthodox Jews,65+,0,NA,NA,NA
397,0,Female,Single,12,Matriculation,Non-orthodox Jews,45-54,1,53.46156693,P,173.1999921
397,1,Male,Single,12,Up to secondary,Non-orthodox Jews,25-29,1,39.64794159,Q,181.859984
159,1,Male,Married,19,MA+,Non-orthodox Jews,65+,0,NA,Q,NA
159,0,Female,Married,17,MA+,Non-orthodox Jews,65+,0,NA,NA,NA
344,0,Female,Married,16,Matriculation,Non-orthodox Jews,25-29,1,53.11579132,G,194.8500068
344,1,Male,Married,14,Post-secondary not academic,Non-orthodox Jews,30-34,0,NA,X,NA
364,1,Female,Single,15,BA,Non-orthodox Jews,25-29,1,28.38047218,X,194.8500019
219,0,Male,Married,18,BA,Non-orthodox Jews,30-34,0,NA,NA,NA
219,1,Female,Married,18,MA+,Non-orthodox Jews,30-34,1,41.9153595,Q,173.1999876
234,1,Male,Married,16,BA,Non-orthodox Jews,45-54,0,NA,R,NA
234,0,Female,Married,18,MA+,Non-orthodox Jews,35-44,0,NA,M,NA
269,1,Female,Single,10,Up to secondary,Non-orthodox Jews,55-59,0,NA,S,NA
287,1,Female,Single,15,BA,Non-orthodox Jews,25-29,1,25.16550064,G,216.5000066
287,0,Female,Single,15,Up to secondary,Non-orthodox Jews,25-29,1,30.9126873,H,155.8800073
463,1,Female,Single,16,MA+,Non-orthodox Jews,35-44,1,51.71748734,S,186.1900252
261,0,Female,Married,17,MA+,Non-orthodox Jews,25-29,1,80.02366638,M,207.8399796
261,1,Male,Married,17,Post-secondary not academic,Non-orthodox Jews,30-34,1,43.8348732,M,216.4999989
424,0,Female,Married,17,MA+,Non-orthodox Jews,25-29,1,50.75291061,X,194.8499896
424,1,Male,Married,15,Matriculation,Non-orthodox Jews,30-34,1,16.15499878,B,389.6999397
168,1,Female,Married,18,BA,Non-orthodox Jews,65+,0,NA,NA,NA
168,0,Male,Married,14,Post-secondary not academic,Non-orthodox Jews,65+,0,NA,NA,NA
147,0,Male,Single,12,Up to secondary,Non-orthodox Jews,15-17,0,NA,NA,NA
147,0,Male,Single,10,Up to secondary,Non-orthodox Jews,15-17,0,NA,NA,NA
147,0,Female,Married,17,BA,Non-orthodox Jews,45-54,1,178.4921722,P,86.60000413
147,1,Male,Married,15,BA,Non-orthodox Jews,45-54,1,62.308815,G,281.4499754
587,0,Male,Married,10,Up to secondary,Non-orthodox Jews,25-29,1,37.70404053,B,173.2000136
587,1,Female,Married,12,Matriculation,Non-orthodox Jews,25-29,1,30.34671021,P,181.8599941
449,0,Female,Married,12,Matriculation,Non-orthodox Jews,45-54,1,96.68017578,P,164.5399973
449,0,Male,Single,12,Matriculation,Non-orthodox Jews,18-24,1,6.619438171,O,173.2000004
449,1,Male,Married,12,Matriculation,Non-orthodox Jews,45-54,0,NA,G,NA
373,1,Female,Single,12,Matriculation,Non-orthodox Jews,18-24,1,3.751791,O,207.8399772
373,0,Female,Single,11,Up to secondary,Non-orthodox Jews,15-17,0,NA,NA,NA
373,0,Male,Single,12,Matriculation,Non-orthodox Jews,18-24,1,3.751791,O,207.8399772
373,0,Female,Divorced,12,Matriculation,Non-orthodox Jews,45-54,1,35.05743027,Q,173.1999958
56,1,Female,Single,5,Up to secondary,Arabs,60-64,0,NA,NA,NA
47,0,Female,Single,10,Up to secondary,Arabs,15-17,0,NA,NA,NA
47,0,Female,Single,11,Up to secondary,Arabs,15-17,0,NA,NA,NA
47,0,Female,Married,18,BA,Arabs,35-44,1,40.33320618,F,173.2000029
47,1,Male,Married,16,Post-secondary not academic,Arabs,35-44,0,NA,F,NA
80,0,Female,Married,15,Post-secondary not academic,Arabs,25-29,0,NA,NA,NA
80,1,Male,Married,10,Up to secondary,Arabs,30-34,1,49.41303253,F,157.440001
71,0,Female,Married,8,Up to secondary,Arabs,60-64,0,NA,NA,NA
71,1,Male,Married,8,Up to secondary,Arabs,60-64,1,24.94173813,N,168.7999857
238,1,Male,Married,15,BA,Non-orthodox Jews,30-34,1,120.7878799,X,216.5000014
238,0,Female,Married,15,BA,Non-orthodox Jews,30-34,0,NA,NA,NA
140,1,Male,Married,16,MA+,Non-orthodox Jews,65+,1,28.73464584,N,51.95999743
140,0,Female,Married,14,Post-secondary not academic,Non-orthodox Jews,65+,0,NA,NA,NA
260,0,Female,Married,15,Post-secondary not academic,Non-orthodox Jews,30-34,1,82.87094879,J,173.1999966
260,1,Male,Married,19,BA,Non-orthodox Jews,35-44,1,68.24768829,Q,173.2000057
159,1,Male,Single,16,BA,Arabs,35-44,0,NA,M,NA
159,0,Male,Married,8,Up to secondary,Arabs,55-59,1,24.73079681,G,207.8400008
159,0,Male,Single,12,Matriculation,Arabs,25-29,1,40.53097534,B,173.1999979
159,0,Female,Married,12,Up to secondary,Arabs,55-59,0,NA,NA,NA
144,1,Male,Married,8,Up to secondary,Arabs,65+,0,NA,NA,NA
144,0,Female,Married,0,Up to secondary,Arabs,65+,0,NA,NA,NA
353,0,Female,Single,10,Up to secondary,Arabs,15-17,0,NA,NA,NA
353,1,Female,Divorced,11,Up to secondary,Arabs,45-54,1,39.15047073,P,129.8999961
47,1,Male,Married,8,Up to secondary,Arabs,65+,0,NA,NA,NA
47,0,Female,Married,14,BA,Arabs,65+,0,NA,NA,NA
81,0,Male,Single,13,Matriculation,Arabs,18-24,0,NA,NA,NA
81,0,Female,Married,13,Post-secondary not academic,Arabs,35-44,1,80.51461792,O,181.8600153
81,0,Male,Single,12,Up to secondary,Arabs,15-17,0,NA,NA,NA
81,1,Male,Married,12,Matriculation,Arabs,45-54,1,41.98903656,H,259.7999829
81,0,Male,Single,10,Up to secondary,Arabs,15-17,0,NA,NA,NA
44,0,Female,Single,10,Up to secondary,Arabs,15-17,0,NA,NA,NA
44,1,Male,Married,8,Up to secondary,Arabs,55-59,1,42.54938126,H,207.839988
44,0,Male,Single,13,Matriculation,Arabs,18-24,0,NA,NA,NA
44,0,Female,Single,12,Matriculation,Arabs,18-24,1,18.84383392,I,52.02000245
44,0,Female,Married,9,Up to secondary,Arabs,45-54,1,38.46022034,Q,86.59999864
109,0,Female,Married,18,MA+,Arabs,35-44,1,70.98155212,Q,173.2000007
109,0,Male,Single,12,Up to secondary,Arabs,18-24,0,NA,NA,NA
109,1,Male,Married,12,Matriculation,Arabs,45-54,0,NA,G,NA
83,0,Female,Married,4,Up to secondary,Arabs,35-44,1,16.62809372,A,194.8499748
83,0,Male,Single,10,Up to secondary,Arabs,15-17,0,NA,NA,NA
83,0,Male,Single,12,Matriculation,Arabs,18-24,0,NA,NA,NA
83,0,Male,Single,14,Matriculation,Arabs,18-24,0,NA,NA,NA
83,1,Male,Married,10,Up to secondary,Arabs,45-54,1,33.38027954,A,194.8499705
126,1,Male,Divorced,12,Matriculation,Non-orthodox Jews,45-54,1,77.37413788,B,173.2000063
105,0,Female,Married,12,Up to secondary,Non-orthodox Jews,55-59,1,27.94822311,Q,108.250004
105,1,Male,Married,12,Up to secondary,Non-orthodox Jews,55-59,1,63.56522751,G,259.7999691
154,0,Female,Single,10,Up to secondary,Arabs,35-44,0,NA,NA,NA
154,0,Male,Single,13,Post-secondary not academic,Arabs,30-34,0,NA,NA,NA
154,0,Female,Married,0,Up to secondary,Arabs,60-64,0,NA,NA,NA
154,1,Male,Married,2,Up to secondary,Arabs,65+,1,29.57225609,A,173.1999931
142,0,Male,Single,16,BA,Arabs,18-24,0,NA,M,NA
142,0,Female,Single,12,Matriculation,Arabs,18-24,0,NA,NA,NA
142,0,Male,Married,9,Up to secondary,Arabs,45-54,0,NA,NA,NA
142,1,Female,Married,12,Up to secondary,Arabs,35-44,1,17.3483963,A,207.8400133
121,0,Female,Married,18,MA+,Arabs,35-44,1,101.8293304,P,151.5500128
121,1,Male,Married,18,MA+,Arabs,35-44,1,112.2745285,Q,173.1999905
216,1,Male,Married,12,Matriculation,Arabs,45-54,1,27.47158432,I,181.8600036
216,0,Female,Single,12,Matriculation,Arabs,18-24,0,NA,NA,NA
216,0,Female,Married,11,Up to secondary,Arabs,35-44,0,NA,I,NA
124,0,Male,Single,11,Up to secondary,Arabs,15-17,0,NA,NA,NA
124,0,Female,Single,10,Up to secondary,Arabs,15-17,0,NA,NA,NA
124,0,Female,Married,7,Up to secondary,Arabs,35-44,0,NA,NA,NA
124,1,Male,Married,9,Up to secondary,Arabs,35-44,0,NA,G,NA
306,0,Male,Married,13,Post-secondary not academic,Arabs,60-64,0,NA,NA,NA
306,0,Female,Married,5,Up to secondary,Arabs,60-64,0,NA,NA,NA
306,1,Male,Single,17,BA,Arabs,25-29,1,22.70093536,I,109.4400007
177,0,Female,Married,20,BA,Arabs,35-44,1,77.20894623,P,108.2499966
177,1,Male,Married,15,Post-secondary not academic,Arabs,35-44,1,42.21549988,B,216.4999893
130,0,Female,Married,0,Up to secondary,Arabs,65+,0,NA,NA,NA
130,0,Male,Married,0,Up to secondary,Arabs,65+,0,NA,NA,NA
130,1,Female,Single,13,Post-secondary not academic,Arabs,35-44,1,43.95453262,P,151.5500146
127,0,Female,Single,11,Up to secondary,Arabs,15-17,0,NA,NA,NA
127,0,Male,Single,13,Matriculation,Arabs,18-24,0,NA,NA,NA
127,1,Female,Divorced,9,Up to secondary,Arabs,35-44,0,NA,NA,NA
129,0,Male,Single,16,Matriculation,Arabs,18-24,0,NA,NA,NA
129,0,Female,Single,16,BA,Arabs,25-29,1,45.52338791,P,151.5500085
129,0,Female,Married,2,Up to secondary,Arabs,45-54,0,NA,NA,NA
129,0,Male,Married,16,BA,Arabs,55-59,0,NA,NA,NA
129,0,Female,Married,16,Matriculation,Arabs,18-24,0,NA,NA,NA
129,1,Male,Married,25,MA+,Arabs,30-34,1,40.14707184,Q,259.7999929
78,1,Female,Widowed,0,Up to secondary,Arabs,65+,0,NA,NA,NA
200,1,Male,Married,0,Up to secondary,Arabs,45-54,0,NA,NA,NA
200,0,Female,Married,9,Up to secondary,Arabs,30-34,0,NA,NA,NA
264,1,Female,Widowed,1,Up to secondary,Arabs,45-54,0,NA,NA,NA
264,0,Female,Single,10,Up to secondary,Arabs,15-17,0,NA,NA,NA
264,0,Female,Single,12,Matriculation,Arabs,18-24,0,NA,NA,NA
264,0,Female,Single,7,Up to secondary,Arabs,18-24,0,NA,NA,NA
235,0,Female,Single,11,Up to secondary,Arabs,15-17,0,NA,NA,NA
235,0,Female,Single,12,Up to secondary,Arabs,15-17,0,NA,NA,NA
235,1,Male,Married,10,Up to secondary,Arabs,45-54,0,NA,F,NA
235,0,Female,Married,10,Up to secondary,Arabs,35-44,0,NA,NA,NA
235,0,Male,Single,14,Matriculation,Arabs,18-24,0,NA,NA,NA
658,0,Male,Single,12,Up to secondary,Arabs,30-34,1,58.85949326,B,173.1999938
658,0,Female,Married,12,Up to secondary,Arabs,55-59,0,NA,NA,NA
658,0,Male,Single,12,Up to secondary,Arabs,18-24,1,35.31918335,B,173.1999907
658,1,Male,Married,12,Up to secondary,Arabs,60-64,0,NA,B,NA
341,1,Male,Married,10,Up to secondary,Arabs,55-59,1,41.69141006,F,207.8400213
341,0,Female,Married,10,Up to secondary,Arabs,45-54,0,NA,NA,NA
341,0,Female,Single,13,Matriculation,Arabs,18-24,0,NA,NA,NA
341,0,Male,Single,13,Matriculation,Arabs,18-24,0,NA,NA,NA
318,0,Female,Married,16,BA,Arabs,30-34,0,NA,NA,NA
318,1,Male,Married,12,Matriculation,Arabs,35-44,1,81.09814453,B,194.8499901
133,0,Female,Married,4,Up to secondary,Arabs,65+,0,NA,NA,NA
133,1,Male,Married,8,Up to secondary,Arabs,65+,1,28.50197601,P,173.2000082
133,0,Female,Single,5,Up to secondary,Arabs,45-54,0,NA,NA,NA
366,0,Female,Single,11,Up to secondary,Arabs,15-17,0,NA,NA,NA
366,0,Female,Single,12,Matriculation,Arabs,18-24,0,NA,NA,NA
366,1,Male,Married,12,Up to secondary,Arabs,45-54,0,NA,F,NA
366,0,Female,Married,10,Up to secondary,Arabs,45-54,0,NA,NA,NA
178,1,Male,Married,14,Post-secondary not academic,Arabs,35-44,1,44.3864975,Q,207.839987
178,0,Female,Married,14,Post-secondary not academic,Arabs,35-44,1,28.96876335,P,115.6000007
163,0,Male,Single,14,Matriculation,Arabs,18-24,0,NA,NA,NA
163,0,Female,Separated,12,Matriculation,Arabs,25-29,0,NA,NA,NA
163,1,Female,Separated,16,BA,Arabs,55-59,0,NA,NA,NA
163,0,Female,Single,14,Matriculation,Arabs,18-24,0,NA,NA,NA
180,0,Male,Single,10,Up to secondary,Arabs,18-24,1,24.25958061,N,99.99999782
180,1,Male,Single,9,Up to secondary,Arabs,18-24,1,24.25958061,N,99.99999782
180,0,Female,Married,5,Up to secondary,Arabs,45-54,0,NA,NA,NA
180,0,Male,Single,12,Up to secondary,Arabs,18-24,1,28.14134026,B,173.199998
180,0,Male,Married,11,Up to secondary,Arabs,45-54,0,NA,NA,NA
